state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,OZONE,58,83,70
Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",,17.65439,75.90649,CO,17,20,19
Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",,17.65439,75.90649,OZONE,87,121,100
Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,CO,1,50,12
Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,OZONE,1,90,59
Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,OZONE,47,128,89
Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,PM10,93,139,112
Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,NO2,21,60,40
Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,SO2,15,60,24
Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,OZONE,2,127,73
Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,PM10,52,294,96
Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,PM2.5,66,244,135
Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,OZONE,10,97,88
Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,CO,4,101,9
Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,OZONE,2,52,16
Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,PM10,97,289,140
Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,OZONE,3,74,66
Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,NH3,3,9,5
Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,PM10,78,126,105
Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,NO2,11,60,28
Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",,20.0073285,73.7762427,NH3,3,12,6
Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,PM2.5,62,176,123
Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,NH3,1,3,1
Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,CO,29,38,34
Maharashtra,Pune,"Bhosari, Pune - IITM",,18.640051,73.848956,OZONE,85,118,95
Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",,18.60577,73.749976,CO,56,114,67
Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",,18.60577,73.749976,OZONE,2,155,155
Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,OZONE,40,87,58
Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,PM2.5,48,250,118
Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,OZONE,1,131,68
Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,CO,40,50,44
Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,OZONE,69,102,94
Maharashtra,Pune,"Karve Road, Pune - MPCB",,18.5011743,73.8165527,PM2.5,101,145,120
Maharashtra,Pune,"Karve Road, Pune - MPCB",,18.5011743,73.8165527,SO2,25,31,28
Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",,18.45445,73.854155,NH3,3,13,5
Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",,18.45445,73.854155,SO2,2,4,3
Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,NO2,70,92,80
Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,PM2.5,8,144,114
Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,SO2,16,123,43
Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,NO2,17,86,42
Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",,30.233011,74.907758,PM10,39,376,97
Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",,30.233011,74.907758,NO2,22,24,23
Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",,30.233011,74.907758,CO,8,71,38
Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,PM10,76,164,105
Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,CO,46,77,57
Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,SO2,8,32,19
Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,OZONE,6,22,11
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,NO2,25,27,26
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,SO2,6,89,16
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,OZONE,14,156,137
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,NH3,3,5,4
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,CO,12,76,39
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,OZONE,23,112,96
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,SO2,7,23,13
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,PM2.5,34,229,90
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,CO,8,91,13
Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,NH3,2,4,3
Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,OZONE,43,121,100
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,CO,30,101,33
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,NH3,12,28,19
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,SO2,6,41,17
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,PM10,47,235,109
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,OZONE,3,177,139
Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,SO2,1,6,3
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,PM2.5,38,155,75
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,NH3,7,7,7
Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,PM2.5,30,117,56
Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,OZONE,2,121,99
Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,NH3,10,15,13
Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,OZONE,2,2,2
Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",,25.5586,91.8985,PM2.5,3,50,16
Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",,25.5586,91.8985,PM10,26,127,54
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,PM2.5,2,20,9
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,NH3,1,2,1
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,OZONE,14,20,19
Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,OZONE,39,167,128
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,PM10,65,414,136
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,NH3,5,12,7
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,OZONE,1,130,118
Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,CO,17,106,65
Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,PM10,46,147,90
Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,SO2,8,62,21
Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,NH3,5,8,6
Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",,21.869985,85.167016,OZONE,35,43,39
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,PM2.5,17,186,40
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,NO2,2,23,10
Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,SO2,8,10,9
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,OZONE,1,25,18
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,PM2.5,16,186,73
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,NO2,8,64,28
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,CO,16,90,21
Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,CO,31,39,34
Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,OZONE,49,95,70
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,CO,1,106,25
Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,NO2,19,201,79
Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,OZONE,2,166,137
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,PM2.5,17,200,63
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,CO,8,124,26
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,NH3,5,25,11
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,SO2,4,24,10
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,PM2.5,17,143,64
Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,NO2,12,54,29
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,NO2,4,16,10
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,PM10,55,203,107
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,NO2,6,115,43
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,NO2,8,83,40
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,NH3,8,37,19
Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,NO2,17,79,42
Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,CO,16,69,21
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,SO2,6,21,10
Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,PM2.5,9,71,34
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,NH3,2,9,5
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,CO,3,104,26
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,OZONE,7,62,43
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",,14.465052,78.824187,SO2,15,16,15
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,PM10,36,73,57
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,NO2,10,45,23
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,NH3,4,7,5
Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",,13.67,79.35,PM2.5,51,98,78
Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",,13.615387,79.40923,CO,14,23,18
Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",,13.615387,79.40923,OZONE,35,35,35
Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",,16.486692,80.699436,PM2.5,51,90,63
Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",,16.486692,80.699436,PM10,52,93,64
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,NO2,48,59,52
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,CO,26,34,29
Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",,16.554731,80.64911,PM2.5,29,61,39
Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",,16.554731,80.64911,PM10,35,69,44
Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",,16.554731,80.64911,NH3,3,4,3
Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",,16.554731,80.64911,CO,16,38,19
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",,17.72,83.3,PM2.5,27,112,49
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,OZONE,15,18,16
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",,26.1875,91.744194,PM2.5,199,341,284
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",,26.1875,91.744194,PM10,108,182,139
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",,26.1875,91.744194,CO,18,105,29
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",,26.181742,91.78063,CO,26,101,41
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,NO2,5,19,11
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,PM2.5,87,387,255
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,NO2,1,9,4
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",,17.72,83.3,CO,4,38,18
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",,17.72,83.3,OZONE,9,16,11
Assam,Guwahati,"IITG, Guwahati - PCBA",,26.2028636,91.70046436,CO,8,21,10
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,SO2,2,7,4
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,OZONE,5,17,13
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",,26.987634,94.636574,NH3,1,8,5
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,OZONE,9,11,10
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,NH3,4,5,5
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",,13.20488,79.097889,NO2,11,16,14
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",,14.465052,78.824187,PM2.5,40,60,48
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",,14.465052,78.824187,PM10,38,57,45
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,PM2.5,28,354,157
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,PM10,71,306,158
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,OZONE,11,48,42
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,NO2,19,39,27
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,CO,20,62,28
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,PM2.5,15,302,113
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,PM10,66,183,120
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,NO2,9,10,9
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,SO2,4,17,10
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,PM2.5,37,287,137
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,CO,14,20,17
Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",,11.654054,92.734055,NH3,1,3,1
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",,25.610369,85.132568,PM2.5,72,312,200
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",,25.610369,85.132568,OZONE,41,44,43
Bihar,Patna,"Muradpur, Patna - BSPCB",,25.619651,85.147382,PM10,114,410,211
Bihar,Patna,"Muradpur, Patna - BSPCB",,25.619651,85.147382,NH3,1,9,3
Bihar,Patna,"Muradpur, Patna - BSPCB",,25.619651,85.147382,CO,36,66,50
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",,25.599486,85.113666,PM10,70,143,114
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",,25.599486,85.113666,SO2,9,24,15
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,PM2.5,57,297,191
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,PM10,122,500,245
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,NO2,38,51,45
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,CO,13,104,32
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",,25.366336,87.117468,NO2,17,20,19
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,SO2,15,22,19
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,CO,4,41,19
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,OZONE,20,49,45
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",,26.0881305,87.93840336,NO2,22,28,25
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",,27.308328,84.531742,PM2.5,27,180,59
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",,26.63086,84.90051,PM2.5,3,354,162
Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,PM10,59,137,101
Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,NH3,5,7,6
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,PM10,41,157,74
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,SO2,8,13,11
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",,22.08815,82.13737,CO,24,42,39
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",,21.371751,81.664929,NH3,3,3,3
Delhi,Delhi,"Alipur, Delhi - DPCC",,28.815329,77.15301,PM2.5,55,413,224
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",,28.647622,77.315809,PM10,163,420,279
Delhi,Delhi,"Aya Nagar, Delhi - IMD",,28.4706914,77.1099364,PM2.5,29,433,267
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",,25.366336,87.117468,SO2,13,18,17
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",,25.366336,87.117468,CO,22,117,50
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",,25.0328,85.41948,NO2,8,10,9
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",,25.892357,86.590325,NO2,5,9,7
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",,25.892357,86.590325,SO2,9,18,15
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",,25.859655,85.77944,PM2.5,43,492,236
Chhattisgarh,Korba,"Rampur, Korba - CECB",,22.368195,82.746431,NH3,1,1,1
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",,24.952822,84.002396,NO2,2,3,2
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",,30.735567,76.775714,NO2,19,106,44
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",,30.735567,76.775714,NH3,12,21,15
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",,30.751462,76.762879,NO2,17,73,41
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",,21.258815,81.578979,OZONE,4,35,19
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",,21.219665,81.630094,PM10,56,118,84
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",,21.371751,81.664929,PM2.5,55,313,128
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",,21.371751,81.664929,NO2,26,50,37
Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,OZONE,4,32,15
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",,26.11442,85.39813,NO2,4,29,12
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,SO2,2,6,4
Delhi,Delhi,"Patparganj, Delhi - DPCC",,28.623763,77.287209,NO2,30,151,83
Delhi,Delhi,"Patparganj, Delhi - DPCC",,28.623763,77.287209,CO,18,84,27
Delhi,Delhi,"Patparganj, Delhi - DPCC",,28.623763,77.287209,OZONE,2,252,184
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,PM2.5,52,402,230
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CO,16,80,24
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,OZONE,1,108,83
Delhi,Delhi,"Pusa, Delhi - DPCC",,28.639652,77.146275,NO2,59,120,98
Delhi,Delhi,"Pusa, Delhi - IMD",,28.63611,77.173332,PM10,90,216,153
Delhi,Delhi,"Pusa, Delhi - IMD",,28.63611,77.173332,CO,24,97,33
Delhi,Delhi,"Pusa, Delhi - IMD",,28.63611,77.173332,OZONE,12,148,108
Delhi,Delhi,"R K Puram, Delhi - DPCC",,28.563262,77.186937,NH3,3,5,4
Delhi,Delhi,"Rohini, Delhi - DPCC",,28.732528,77.11992,PM2.5,47,393,231
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",,28.531346,77.190156,CO,22,112,32
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",,28.672342,77.31526,NH3,2,5,3
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",,28.672342,77.31526,SO2,17,105,43
Delhi,Delhi,"Wazirpur, Delhi - DPCC",,28.699793,77.165453,NH3,10,15,12
Delhi,Delhi,"Wazirpur, Delhi - DPCC",,28.699793,77.165453,CO,25,105,62
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",,23.002657,72.591912,PM10,84,234,142
Delhi,Delhi,"Bawana, Delhi - DPCC",,28.7762,77.051074,NH3,5,8,7
Delhi,Delhi,"Burari Crossing, Delhi - IMD",,28.7256504,77.2011573,NO2,1,30,11
Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",,28.5512005,77.2735737,PM2.5,52,370,250
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",,28.656756,77.227234,PM10,97,254,152
Delhi,Delhi,"DTU, Delhi - CPCB",,28.7500499,77.1112615,PM2.5,39,314,131
Delhi,Delhi,"DTU, Delhi - CPCB",,28.7500499,77.1112615,PM10,125,467,247
Delhi,Delhi,"DTU, Delhi - CPCB",,28.7500499,77.1112615,NH3,12,22,14
Delhi,Delhi,"DTU, Delhi - CPCB",,28.7500499,77.1112615,OZONE,25,42,33
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",,28.498571,77.26484,PM10,99,441,215
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",,28.5710274,77.0719006,PM2.5,52,382,223
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",,28.6811736,77.3025234,PM10,113,241,163
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",,28.6811736,77.3025234,OZONE,9,57,46
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,NH3,15,22,18
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,NO2,86,168,135
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,SO2,3,18,9
Delhi,Delhi,"Mundka, Delhi - DPCC",,28.684678,77.076574,CO,20,81,26
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",,28.60909,77.0325413,NO2,49,73,64
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",,28.73282,77.170633,OZONE,2,308,233
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",,28.58028,77.233829,NH3,6,11,8
Delhi,Delhi,"Lodhi Road, Delhi - IITM",,28.588333,77.221667,PM2.5,75,316,222
Delhi,Delhi,"Lodhi Road, Delhi - IMD",,28.5918245,77.2273074,PM2.5,52,306,169
Delhi,Delhi,"Rohini, Delhi - DPCC",,28.732528,77.11992,CO,18,106,25
Delhi,Delhi,"Shadipur, Delhi - CPCB",,28.6514781,77.1473105,PM10,101,500,226
Delhi,Delhi,"Shadipur, Delhi - CPCB",,28.6514781,77.1473105,SO2,2,37,9
Delhi,Delhi,"Shadipur, Delhi - CPCB",,28.6514781,77.1473105,OZONE,16,69,28
Delhi,Delhi,"Sirifort, Delhi - CPCB",,28.5504249,77.2159377,CO,18,105,34
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",,23.020509,72.579261,NH3,4,13,7
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",,23.04307,72.562968,CO,16,68,30
Delhi,Delhi,"Najafgarh, Delhi - DPCC",,28.570173,76.933762,OZONE,1,301,172
Delhi,Delhi,"North Campus, DU, Delhi - IMD",,28.6573814,77.1585447,PM10,124,329,202
